sentiment,airline_handle,id_str,created_at,tweet,retweet_count,favorite_count,lang,in_reply_to_status_id_str,user_id_str,place_country_code,place_full_name,place_type
neutral,united,964221705337163776,Thu Feb 15 19:35:43 +0000 2018,I should have known better than to book a @united ticket even WITH travel insurance. Can cancel for a credit but noâ¦ https://t.co/4fIO1vCVDx,0.0,0.0,en,null,21826442.0,null,null,null
negative,united,964221662605561859,Thu Feb 15 19:35:33 +0000 2018,@alicekeeler @AirCanada @united Made me rethink a flight I was trying to schedule  so thanks for the warning tweet.,0.0,0.0,en,9.64147951215e+17,3991896444.0,null,null,null
positive,united,964221377065701376,Thu Feb 15 19:34:25 +0000 2018,Hey @united how about some love for the folks here at Willard U of I for their excellence in customer service!,0.0,1.0,en,null,257080371.0,null,null,null
negative,united,964221115513147398,Thu Feb 15 19:33:22 +0000 2018,@united Yes luckily made connection. Landed E14 depart E15 Houston SJO,0.0,0.0,en,9.64159973512e+17,20004444.0,null,null,null
negative,united,964220762780569600,Thu Feb 15 19:31:58 +0000 2018,@united How can you possibly justify this or think this is ok??,0.0,0.0,en,9.64211892805e+17,9.55831791499e+17,null,null,null
negative,united,964220405400535042,Thu Feb 15 19:30:33 +0000 2018,Not going to lie  I was nervous about flying with @united   but then I got sick on the flight and the flight attendâ¦ https://t.co/tWcWqne7t6,0.0,1.0,en,null,275730949.0,US,Los Angeles  CA,city
negative,united,964220371581911040,Thu Feb 15 19:30:25 +0000 2018,@united He didn't want the attendants to think it was his nose goo ,0.0,0.0,en,9.64204487732e+17,27244281.0,null,null,null
negative,united,964219572772638720,Thu Feb 15 19:27:15 +0000 2018,@aclater @united Did they get on a later flight tho?,0.0,1.0,en,9.6420259389e+17,318565100.0,US,Convention Center - South Boston Waterfront  Boston,neighborhood
negative,united,964218891827339264,Thu Feb 15 19:24:32 +0000 2018,@united just flew business from Sydney to Houston my advice is go another carrier   to date the WORSE experience to date  ,0.0,0.0,en,null,294414715.0,null,null,null
negative,united,964218450985046017,Thu Feb 15 19:22:47 +0000 2018,@AmericanAir At least @united tried to help me find a better option and apologized. I'll never forget that I missedâ¦ https://t.co/UERkuczaCG,0.0,0.0,en,9.64210448437e+17,17503325.0,null,null,null
negative,united,964217422768164866,Thu Feb 15 19:18:42 +0000 2018,@united may break guitars but @Delta cancels your flight when you ask for a price adjustment.  Arrived at YWG to diâ¦ https://t.co/jORj0nYpX6,0.0,0.0,en,null,36051846.0,null,null,null
negative,united,964216977001762817,Thu Feb 15 19:16:56 +0000 2018,@united Got a private jet direct for STL to CLE? Lol. Chicago weather screwed up everyone. All good. Stay lit. â,0.0,0.0,en,9.64216729752e+17,217442716.0,US,Berkeley  MO,city
negative,united,964216645148467201,Thu Feb 15 19:15:37 +0000 2018,How can an airline apologize for a canceled flight  ask for your feedback  then in the survey not give you an opporâ¦ https://t.co/9mItVE7nQw,0.0,2.0,en,null,68730213.0,null,null,null
negative,united,964215676155052032,Thu Feb 15 19:11:46 +0000 2018,@mthiele10 Yep. Have experienced that too. However being in Group 1 doesnât really expose you to the change. @united,0.0,0.0,en,9.64215344125e+17,14191961.0,US,California  USA,admin
negative,united,964215357727637504,Thu Feb 15 19:10:30 +0000 2018,@ZoeKerris @united I like a lot of the people Iâve met working for United and they all have the same disdain for thâ¦ https://t.co/C6xHDvIHTb,0.0,1.0,en,9.64212120098e+17,8956042.0,US,California  USA,admin
negative,united,964215279172685827,Thu Feb 15 19:10:11 +0000 2018,@united Sent  deplaning now. Cool.,0.0,0.0,en,9.64212313762e+17,153241562.0,null,null,null
positive,united,964215167641829377,Thu Feb 15 19:09:44 +0000 2018,Love the way @United is constantly revamping the pre-flight safety video. #SafetyIsGlobal,0.0,1.0,en,null,14191961.0,US,California  USA,admin
negative,united,964215039971520517,Thu Feb 15 19:09:14 +0000 2018,RT @TrudyGrieve: Disappointed @united. Used my points for a ticket for my daughter  paid for a seat and in-cabin pet didn't expect her to bâ¦,1.0,0.0,en,null,326540264.0,null,null,null
negative,united,964214418958675968,Thu Feb 15 19:06:46 +0000 2018,@united  sucks!! Forced to pay to check bags in because I didn't pay the $22 fee that came from using MILES EARNEDâ¦ https://t.co/m9GgdXGhwT,0.0,0.0,en,null,44017603.0,null,null,null
negative,united,964214166306226176,Thu Feb 15 19:05:46 +0000 2018,@united Nope. We were not able to make our connecting flight.,0.0,0.0,en,9.6415204512e+17,7.52688388374e+17,null,null,null
negative,united,964213723597561857,Thu Feb 15 19:04:00 +0000 2018,@united Hi! Who can I chat with about getting a refund for an in-flight beverage? The emailed receipt and cc receipâ¦ https://t.co/dPPLCGzU8E,0.0,0.0,en,null,15893366.0,null,null,null
neutral,united,964213649823985665,Thu Feb 15 19:03:42 +0000 2018,RT @Virtualiners: - Hoy 15/02/2018 en SCL/AMB: En final corto a pista 17L  @united Airlines   Boeing 767-322(ER)  N653UA con esquema de @stâ¦,2.0,0.0,en,null,9.53423789845e+17,null,null,null
negative,united,964213532899332099,Thu Feb 15 19:03:15 +0000 2018,RT @RWDSU: Today  RWDSU @Local_1102  @UNITEHERE  &amp; @United catering workers testified in front of the Port Authority of NY &amp; NJâs board toâ¦,5.0,0.0,en,null,361321755.0,null,null,null
neutral,united,964213160319299584,Thu Feb 15 19:01:46 +0000 2018,@united Hi. I used award miles to purchase 3 tickets (1 reservation). Will we still get priority boarding &amp; 1st 2 bâ¦ https://t.co/8IDZwxw1Ac,0.0,0.0,en,null,2837395979.0,null,null,null
negative,united,964213055910547456,Thu Feb 15 19:01:21 +0000 2018,RT @HealthcareWen: I'm tired of @United BAIT &amp; SWITCH  NICKLE &amp; DIME their customers  United shows low fare in flight search results  thenâ¦,1.0,0.0,en,null,753834636.0,null,null,null
negative,united,964213039275880454,Thu Feb 15 19:01:17 +0000 2018,My day has been...interesting. @SouthwestAir @United https://t.co/wDkde30Ek8,0.0,1.0,en,null,217442716.0,US,Lambert-St. Louis International Airport (STL),poi
negative,united,964212573842403328,Thu Feb 15 18:59:26 +0000 2018,@united the scarcity of information is making passengers on 485 doubt your veracity! I will always be a fan but somâ¦ https://t.co/I8J6erKjqL,0.0,0.0,en,null,288958531.0,US,Chicago  IL,city
negative,united,964212120098394113,Thu Feb 15 18:57:38 +0000 2018,YOU FINALLY SEE THE LIGHT! @united doesnât care about its customers  itâs all about the money.  #anythingbutUnitedâ¦ https://t.co/GralAPZzg6,0.0,1.0,en,null,2248978988.0,null,null,null
neutral,united,964212030659022848,Thu Feb 15 18:57:16 +0000 2018,RT @Virtualiners: - Hoy 15/02/2018 en SCL/AMB: En final corto a pista 17L  @united Airlines   Boeing 767-322(ER)  N653UA con esquema de @stâ¦,2.0,0.0,en,null,463358085.0,null,null,null
negative,united,964211892804710400,Thu Feb 15 18:56:44 +0000 2018,Shame on u @united 4 forcing a 6â8 man to sit in 31â while u gave exit &amp; plus row seats to standby 4 FREE. Total diâ¦ https://t.co/fch4L4Aje7,0.0,0.0,en,null,9.55831791499e+17,null,null,null
neutral,united,964211846847893506,Thu Feb 15 18:56:33 +0000 2018,- Hoy 15/02/2018 en SCL/AMB: En final corto a pista 17L  @united Airlines   Boeing 767-322(ER)  N653UA con esquemaâ¦ https://t.co/XS6lu83nrg,2.0,1.0,en,null,760618452.0,null,null,null
negative,united,964211821090615296,Thu Feb 15 18:56:26 +0000 2018,Today  RWDSU @Local_1102  @UNITEHERE  &amp; @United catering workers testified in front of the Port Authority of NY &amp; Nâ¦ https://t.co/Q05kuuHOtk,5.0,14.0,en,null,233979612.0,null,null,null
negative,united,964211424556933120,Thu Feb 15 18:54:52 +0000 2018,@united Updated departure time was/is 12:50...still sitting at the gate d'oh! Hopefully we get going soon. :/,0.0,0.0,en,9.64210710066e+17,153241562.0,null,null,null
negative,united,964211411382652930,Thu Feb 15 18:54:49 +0000 2018,@united It will be. Thanks for ruining an important day for me. Will never fly @united again and will push for otheâ¦ https://t.co/uGcFHb3MN6,0.0,0.0,en,9.64209470133e+17,8.64318744571e+17,null,null,null
negative,united,964211025204695042,Thu Feb 15 18:53:17 +0000 2018,And thanks to the @united worker who persisted in finding the poor device's owner.,0.0,0.0,en,9.64210622262e+17,252847860.0,null,null,null
negative,united,964210785298690048,Thu Feb 15 18:52:20 +0000 2018,@united Go for it! #TeamUnited,0.0,0.0,en,9.64179104618e+17,12412112.0,null,null,null
negative,united,964210622261899264,Thu Feb 15 18:51:41 +0000 2018,Left an iPad on a @united flight four months ago. Left all the reports with airpirts and United. Gave it up for losâ¦ https://t.co/AFvPsAwDXk,0.0,0.0,en,null,252847860.0,null,null,null
neutral,united,964209876250583040,Thu Feb 15 18:48:43 +0000 2018,@united why is it that I canât add my ticket to my wallet? On my #iPhone. Other airlines I have flown on had this fâ¦ https://t.co/mqimYHgtMw,0.0,0.0,en,null,49050096.0,null,null,null
negative,united,964208909027168256,Thu Feb 15 18:44:52 +0000 2018,@united Iâm in Houston now. Waiting for my flight to Austin.  I have an additional presentation tomorrow.,0.0,0.0,en,9.64205927364e+17,8.64318744571e+17,null,null,null
negative,united,964208118275215361,Thu Feb 15 18:41:44 +0000 2018,@united what gate is flight 3902 (Chicago to Lincoln) leaving from? No one can tell us.,0.0,0.0,en,null,1452251083.0,null,null,null
negative,united,964207914851426305,Thu Feb 15 18:40:55 +0000 2018,@EmmiGlu @united @AP Thank you  we are checking into it. If you are available to talk feel free to call the number provided.,0.0,0.0,en,9.63827164323e+17,262132473.0,null,null,null
negative,united,964207799629619201,Thu Feb 15 18:40:28 +0000 2018,Hey @united your ground ops are a mess. 1483 sitting on the ground at SFO waiting for a gate for 30 min after beingâ¦ https://t.co/c9qAj7TdU0,0.0,0.0,en,null,17531210.0,null,null,null
negative,united,964206792271171585,Thu Feb 15 18:36:28 +0000 2018,@united So what youâre saying is that because your agent was not on duty when I arrived I have to drive to the airpâ¦ https://t.co/N81uzWRwXr,0.0,0.0,en,9.64198798964e+17,2353773744.0,null,null,null
negative,united,964206764408430594,Thu Feb 15 18:36:21 +0000 2018,@united response as it's already been posted and I've had to deal with the shock of seeing it without any warning â¦ https://t.co/vHuGrNW5Ew,0.0,0.0,en,null,2491530194.0,null,null,null
neutral,united,964206446849200128,Thu Feb 15 18:35:05 +0000 2018,@united Iâm flying to LA on the 28th  how about a upgrade to first class?,0.0,0.0,en,9.64204724806e+17,151922383.0,null,null,null
negative,united,964206404729896960,Thu Feb 15 18:34:55 +0000 2018,@united Great customer service (no sarcasm!) I just wish airlines could be a bit more upfront about changes they haâ¦ https://t.co/FK2gYgptGS,0.0,0.0,en,9.64191658123e+17,307662290.0,null,null,null
negative,united,964205795003981824,Thu Feb 15 18:32:30 +0000 2018,Wow. Like thousands before me  Iâm never flying @united again. Terrible employees who donât give a shit about theirâ¦ https://t.co/BWpoK2FkBM,0.0,1.0,en,null,397494228.0,null,null,null
positive,united,964205780512763910,Thu Feb 15 18:32:26 +0000 2018,Thanks for satisfying my OCD @united https://t.co/NebPpou9WK,4.0,15.0,en,null,4867768384.0,null,null,null
neutral,united,964205187626885120,Thu Feb 15 18:30:05 +0000 2018,I'm at @United Club in Newark  NJ https://t.co/UbW1f2ArNb,0.0,0.0,en,null,23872334.0,US,Newark  NJ,city
negative,united,964205098996920321,Thu Feb 15 18:29:44 +0000 2018,@united I am missing 2 500 miles from my 2017 points balance and haven't heard back from customer support! What gives?,0.0,0.0,en,null,16710909.0,null,null,null
neutral,united,964205069615976448,Thu Feb 15 18:29:37 +0000 2018,@united do you get @BigTenNetwork on flights with @DIRECTV ??,0.0,0.0,en,null,110515474.0,null,null,null
negative,united,964205050779328512,Thu Feb 15 18:29:32 +0000 2018,@franblinebury @united Remember Continental before the merger?,0.0,0.0,en,9.64193056114e+17,157072890.0,US,Austin  TX,city
negative,united,964204958185750528,Thu Feb 15 18:29:10 +0000 2018,@franblinebury @united Oh  how we miss Continental.,0.0,0.0,en,9.64193056114e+17,251858893.0,null,null,null
negative,united,964204569264836614,Thu Feb 15 18:27:38 +0000 2018,Ironically  on my way to #ETHDenver  I lost my credit card and was charged $5 to use cash with @united         Boooo  Fiat  Booo ,0.0,4.0,en,null,2693719616.0,null,null,null
neutral,united,964204365870456832,Thu Feb 15 18:26:49 +0000 2018,RT @united: Weâre excited to partner with @MSUDenver to take students from the classroom to the flight deck. https://t.co/0nNEiYHWP6,27.0,0.0,en,null,7.47352597741e+17,null,null,null
negative,united,964204265437675520,Thu Feb 15 18:26:25 +0000 2018,Thank you @united Premier customer service agents for the same day flight change help!  #bookingbooboo,0.0,0.0,en,null,428378134.0,null,null,null
neutral,united,964204218532818944,Thu Feb 15 18:26:14 +0000 2018,RT @united: Itâs a â¦ 787-9! Our newest Dreamliner is 206 ft. long with a wingspan of 197 ft. Proud parents @BoeingAirplanes and United coulâ¦,343.0,0.0,en,null,7.47352597741e+17,null,null,null
negative,united,964204201231265793,Thu Feb 15 18:26:10 +0000 2018,@united Flight #367 from DCA to IAH. Now Iâm scheduled to arrive in Austin 30 minutes after my presentation should end.,0.0,0.0,en,9.64193275594e+17,8.64318744571e+17,null,null,null
negative,united,964204176749178880,Thu Feb 15 18:26:04 +0000 2018,I just had to explain to one of your employees that they needed to scan their card just so I could get my boardingâ¦ https://t.co/p4aDtjMM87,0.0,1.0,en,9.64203176462e+17,397494228.0,null,null,null
negative,united,964203973564493824,Thu Feb 15 18:25:15 +0000 2018,@united you just lost my business literally 50 min on the ground waiting for a gate at #SFO ua500 what a fucking joke,0.0,0.0,en,null,17209620.0,null,null,null
negative,united,964203891737862144,Thu Feb 15 18:24:56 +0000 2018,@united yes respond to my customer care complaint  case number 17624109,0.0,0.0,en,9.64203249867e+17,27486177.0,null,null,null
negative,united,964203837123788801,Thu Feb 15 18:24:43 +0000 2018,@spillda @Aeromexico @united United is awesome at cost cutting - thatâs how you get this: https://t.co/C9O3WSWfP8,0.0,0.0,en,9.62518464258e+17,10508732.0,null,null,null
negative,united,964203750062723073,Thu Feb 15 18:24:22 +0000 2018,Hopefully this @united flight delay in houston doesnt cause us to miss our connecting flight.,1.0,0.0,en,null,153241562.0,null,null,null
neutral,united,964203531774423043,Thu Feb 15 18:23:30 +0000 2018,@TheOtherMandela And @united loves to cancel the MKE-ORD and MSN-ORD flights and stick everyone on a bus instead wiâ¦ https://t.co/sC0QyfjnV9,0.0,0.0,en,9.64176998754e+17,21063825.0,null,null,null
positive,united,964203416762249216,Thu Feb 15 18:23:03 +0000 2018,Dear @united - Two thumbs up to Patrick  serving flight UA 5053  MRY to LAX today! Super personable  happy  and madâ¦ https://t.co/SR2NKYn5sp,0.0,0.0,en,null,304651367.0,US,Los Angeles  CA,city
neutral,united,964203327125778433,Thu Feb 15 18:22:41 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,2480198868.0,null,null,null
positive,united,964203280468533248,Thu Feb 15 18:22:30 +0000 2018,@united I havenât but I would love to go on one day! Amazing machine and great airline. #proudUnitedtraveler,0.0,0.0,en,9.64198280338e+17,151922383.0,null,null,null
negative,united,964202860333248512,Thu Feb 15 18:20:50 +0000 2018,2+ hour flight delay as Iâm already onboard and this is all I have to show for it. Thanks  @united. NOT. https://t.co/FfV5a3Crhd,0.0,5.0,en,null,348778969.0,US,Chicago O'Hare International Airport (ORD),poi
negative,united,964202717898928128,Thu Feb 15 18:20:16 +0000 2018,@united Can someone pls explain to me why there are three agents just standing around not helping anyone while fourâ¦ https://t.co/hvpAFh5zID,0.0,1.0,en,null,397494228.0,null,null,null
negative,united,964202593890258944,Thu Feb 15 18:19:47 +0000 2018,Hurrah to the team on @united flight #ua5772 who professionally and courteously deplaned a passenger for being overâ¦ https://t.co/r5eyV5YyZX,1.0,4.0,en,null,32474740.0,null,null,null
neutral,united,964202527762894848,Thu Feb 15 18:19:31 +0000 2018,Hoping @SouthwestAir @united @Delta @SpiritAirlines @JetBlue could hop on the travel #revolution #TravelChainâ¦ https://t.co/mhpNfTX0V7,0.0,0.0,en,null,9.00773528895e+17,null,null,null
negative,united,964202112405131264,Thu Feb 15 18:17:52 +0000 2018,I have no idea why I agreed to fly this disastrous @united airline on this leg of this weekâs itinerary. Told at thâ¦ https://t.co/lKEqlipFex,0.0,0.0,en,null,254284406.0,null,null,null
positive,united,964201233660764160,Thu Feb 15 18:14:22 +0000 2018,I really appreciate all of the upgrades this year  @united .,0.0,0.0,en,null,43794870.0,null,null,null
negative,united,964200892672233474,Thu Feb 15 18:13:01 +0000 2018,@wilsondmwjr If the space for your bag and the space for your butt were both assigned in advance  there would be noâ¦ https://t.co/RGlPRpfDmj,0.0,0.0,en,9.64188569497e+17,16825716.0,null,null,null
negative,united,964200480925765632,Thu Feb 15 18:11:23 +0000 2018,@united Iâll take it there but Iâm not happy about it. This whole trip was a disaster. After almost 5 hours of delaâ¦ https://t.co/V4wbmEXMdV,0.0,0.0,en,9.64198798964e+17,2353773744.0,null,null,null
negative,united,964200192835833856,Thu Feb 15 18:10:14 +0000 2018,@united Flight UA 2088 Den to Mco â¹ï¸,0.0,0.0,en,9.63870076943e+17,9.35699167078e+17,null,null,null
negative,united,964199955622658048,Thu Feb 15 18:09:18 +0000 2018,@franblinebury @united Oh  dear. I felt a disturbance in The Force  and now I know why.,0.0,0.0,en,9.64193056114e+17,21419070.0,null,null,null
negative,united,964199920730177536,Thu Feb 15 18:09:09 +0000 2018,@MetraModeller @united No  but it's hardly extensive damage.,0.0,1.0,en,9.6417416228e+17,2468867953.0,null,null,null
neutral,united,964199917588803586,Thu Feb 15 18:09:08 +0000 2018,@united Sent a DM. Please help me. Iâm literally just an enlisted military member and saved two years for this vacaâ¦ https://t.co/Cx8LCUfGn9,0.0,0.0,en,9.64196834763e+17,180139042.0,null,null,null
neutral,united,964199863218065408,Thu Feb 15 18:08:56 +0000 2018,@united i guess #basiceconomy is for folks who can't do math. otherwise  they would quickly see that the price diffâ¦ https://t.co/jfurBbbCxl,0.0,0.0,en,9.64196780224e+17,292138101.0,null,null,null
negative,united,964199640223633409,Thu Feb 15 18:08:02 +0000 2018,@terresaling @united Where (address) can I get the picture in order to get the action figure,0.0,0.0,en,9.64026655987e+17,8.16442243914e+17,null,null,null
positive,united,964199453128261632,Thu Feb 15 18:07:18 +0000 2018,@united ground staff in #Delhi were amazing. Ran with me full sprint to make connection ,0.0,1.0,en,null,2175867322.0,null,null,null
negative,united,964199206884904960,Thu Feb 15 18:06:19 +0000 2018,@Jon_McNew @united You're so fancy. https://t.co/a9r9p4Tet0,0.0,0.0,en,9.64190111201e+17,126812946.0,null,null,null
negative,united,964198925027590145,Thu Feb 15 18:05:12 +0000 2018,Hey @united! If I am not going to make a flight  how do I find out if I can get a refund or credit?,0.0,0.0,en,null,154381396.0,null,null,null
neutral,united,964198786842185728,Thu Feb 15 18:04:39 +0000 2018,@EL13andido @united Did you ever get this figured out? We did follow up on our side but were told everything was woâ¦ https://t.co/NkaRvLtYZe,0.0,0.0,en,9.6353090005e+17,26281970.0,null,null,null
neutral,united,964197988288606208,Thu Feb 15 18:01:28 +0000 2018,@united Based on the pic would you consider it normal wear &amp; tear to have the handle ripped off?,0.0,0.0,en,9.6419697049e+17,2353773744.0,null,null,null
negative,united,964197953689792514,Thu Feb 15 18:01:20 +0000 2018,@united has some of the worst stewards of all the airlines #bruh,0.0,0.0,en,null,2961814205.0,null,null,null
negative,united,964196906988482560,Thu Feb 15 17:57:11 +0000 2018,RT @PerezHilton: .@united plane falls apart mid-flight! WATCH the terrifying footage HERE! https://t.co/iAvsAELqc2 https://t.co/cPx1QRgoAK,9.0,0.0,en,null,7.96672196928e+17,null,null,null
positive,united,964196048813031424,Thu Feb 15 17:53:46 +0000 2018,@united Looking forward to it.,0.0,0.0,en,9.64192719567e+17,200715240.0,null,null,null
neutral,united,964195510700691457,Thu Feb 15 17:51:38 +0000 2018,@sylvainutard @airfrance @united And they fly with Boeing 787  Dreamliner !,0.0,0.0,en,9.64157405856e+17,81593885.0,null,null,null
neutral,united,964195355297484801,Thu Feb 15 17:51:01 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,156438853.0,null,null,null
negative,united,964195258966990854,Thu Feb 15 17:50:38 +0000 2018,@united is horrible .!!!,0.0,0.0,en,null,27486177.0,null,null,null
negative,united,964195177429716993,Thu Feb 15 17:50:18 +0000 2018,@united No one was in the office when I arrived. Filed a claim online and they said I have to return to the airportâ¦ https://t.co/MCi1xqjKUQ,0.0,0.0,en,9.64194530215e+17,2353773744.0,null,null,null
neutral,united,964194595612561410,Thu Feb 15 17:48:00 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,2164940261.0,null,null,null
negative,united,964194578449526785,Thu Feb 15 17:47:56 +0000 2018,@united Yeah she was great all around ,0.0,0.0,en,9.64194347238e+17,1950062431.0,US,Virginia  USA,admin
negative,united,964193468930076672,Thu Feb 15 17:43:31 +0000 2018,@MichaelKitces It's almost as if @united sucks.,0.0,1.0,en,9.64179379835e+17,14353142.0,US,San Diego  CA,city
negative,united,964193056114298882,Thu Feb 15 17:41:53 +0000 2018,Another great job by @united.  Checked in 2 hrs early in Houston.  No bags arrive on nonstop to Philly. Youâre a disgrace.,0.0,3.0,en,null,132614525.0,null,null,null
negative,united,964192032800436224,Thu Feb 15 17:37:49 +0000 2018,@united DMâd you. Did you get it? But uh  so thatâs it?,0.0,0.0,en,9.64189038164e+17,14997156.0,null,null,null
positive,united,964191749605294082,Thu Feb 15 17:36:41 +0000 2018,Thank you @united for helping me get into my favorite seat (other than first class) on the plane! See you on Saturday!,0.0,1.0,en,null,200715240.0,null,null,null
neutral,united,964191648581382149,Thu Feb 15 17:36:17 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,2770171498.0,null,null,null
negative,united,964191550568886272,Thu Feb 15 17:35:54 +0000 2018,I will AVOID flying @AmericanAir in the future. @Delta Iâm sorry I did not use you &amp; @united at least you made thinâ¦ https://t.co/v270BBZvtM,0.0,0.0,en,null,81800150.0,null,null,null
positive,united,964191227536080896,Thu Feb 15 17:34:37 +0000 2018,@RunRocknRoll @united How about getting me my trio medal from last October!!!!!!!!!!!!!!!,0.0,0.0,en,9.63503123037e+17,2496130770.0,null,null,null
neutral,united,964190760580124672,Thu Feb 15 17:32:45 +0000 2018,Hi @united just wondering if you have any plans to upgrade your aircraft on UA80/81 to anything bigger than the curâ¦ https://t.co/qRGJHPxMbY,0.0,0.0,en,null,155609330.0,null,null,null
neutral,united,964190695509647360,Thu Feb 15 17:32:30 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,3078435283.0,null,null,null
neutral,united,964190111201185793,Thu Feb 15 17:30:10 +0000 2018,Finally bought my first airplane @united ! When can we start seeing these on more domestic flights?? #787â¦ https://t.co/RdEnJxdJVp,0.0,0.0,en,null,151922383.0,null,null,null
neutral,united,964189644836474881,Thu Feb 15 17:28:19 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,72176564.0,null,null,null
negative,united,964189497083809792,Thu Feb 15 17:27:44 +0000 2018,@united thanks for leaving me stranded in @fly2ohare after diverting me to MKE with no plan causing me to miss my fâ¦ https://t.co/EoOgdrFLQX,0.0,0.0,en,null,180139042.0,null,null,null
neutral,united,964189211908886529,Thu Feb 15 17:26:36 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,248962529.0,null,null,null
neutral,united,964189186235518976,Thu Feb 15 17:26:30 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,495821398.0,null,null,null
neutral,united,964188986892791814,Thu Feb 15 17:25:42 +0000 2018,@united just changed our direct flight to Asheville on Saturday to one that now goes via Chicago  so we won't get tâ¦ https://t.co/MkpH7zyLuC,0.0,0.0,en,null,307662290.0,null,null,null
neutral,united,964188784928673792,Thu Feb 15 17:24:54 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,332626927.0,null,null,null
neutral,united,964188779014737922,Thu Feb 15 17:24:53 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,77080526.0,null,null,null
neutral,united,964188606813409280,Thu Feb 15 17:24:12 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,122486098.0,null,null,null
negative,united,964188569496514561,Thu Feb 15 17:24:03 +0000 2018,@MichaelKitces Itâs also that the inexperienced flyers are the most likely to get nervous &amp; hover around the gate bâ¦ https://t.co/9o4rCcOuoh,0.0,1.0,en,9.64179379835e+17,2891030371.0,null,null,null
neutral,united,964188546293694464,Thu Feb 15 17:23:57 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,193726018.0,null,null,null
neutral,united,964188532876046337,Thu Feb 15 17:23:54 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,154280337.0,null,null,null
negative,united,964188458909667331,Thu Feb 15 17:23:37 +0000 2018,RT @huntaaaaa_D: @PcainPeter @united Iâve flown over seven flights with United and mine have all been delayed,1.0,0.0,en,null,2849755386.0,null,null,null
neutral,united,964188445643104257,Thu Feb 15 17:23:33 +0000 2018,RT @SecretFlying: Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,0.0,en,null,49839525.0,null,null,null
negative,united,964188420783386626,Thu Feb 15 17:23:27 +0000 2018,RT @Spicytatertots: @PcainPeter @united I had that same experience with @untied . Except delayed overnight. Never again.,1.0,0.0,en,null,2849755386.0,null,null,null
neutral,united,964188276985876483,Thu Feb 15 17:22:53 +0000 2018,Washington DC to the Bahamas for only $249 roundtrip with @United.  https://t.co/gErC2wlHR1 https://t.co/7GUliSBzov,18.0,28.0,en,null,2758345674.0,null,null,null
neutral,united,964188160249839616,Thu Feb 15 17:22:25 +0000 2018,RT @FoxNews: WATCH: Passengers onboard a @Unitedâ plane traveling from California to Hawaii got a major scare after noticing the planeâs enâ¦,155.0,0.0,en,null,2187579198.0,null,null,null
negative,united,964188135008616448,Thu Feb 15 17:22:19 +0000 2018,@united Flight attendant very nice so donât want to get them in trouble but cmon why I canât I watch movies that you offer?,0.0,0.0,en,9.64187796503e+17,14997156.0,null,null,null
negative,united,964187796503117824,Thu Feb 15 17:20:59 +0000 2018,@united 3B  I moved  same problem  moved back. Iâve been offered miles but still...delays  and an 11 hr flight wherâ¦ https://t.co/QNb9ipBz9M,0.0,0.0,en,9.64186540678e+17,14997156.0,null,null,null
